pid,question,preChatQuestion,preChatResponse,preChatDomain,postChatQuestion,postChatResponse,postChatDomain,predictShared,matchType,matchedDomain,matchedIdx,matchedQuestion,matchedTolerance,groupId
578e6c599bd3d70001e5057f,18,Are people innately good?,4,morality,your partner believes people are innately good?,4,morality,1,high,politics,24,Should events in politicians' personal lives impact their ability to hold public office?,0,nearby-brown
578e6c599bd3d70001e5057f,19,Can a machine be moral?,3,morality,your partner believes a machine can be moral?,3,morality,1,high,politics,24,Should events in politicians' personal lives impact their ability to hold public office?,0,nearby-brown
578e6c599bd3d70001e5057f,20,Is it ethical to eat meat?,5,morality,your partner believes it is ethical to eat meat?,4,morality,1,high,politics,24,Should events in politicians' personal lives impact their ability to hold public office?,0,nearby-brown
578e6c599bd3d70001e5057f,21,Do you feel like the country is moving in the right direction?,2,politics,your partner believes the country is moving in the right direction?,2,politics,1,high,politics,24,Should events in politicians' personal lives impact their ability to hold public office?,0,nearby-brown
578e6c599bd3d70001e5057f,22,Do you think elected officials work to support the public's best interest?,2,politics,your partner believes elected officials work to support the public's best interest?,2,politics,1,high,politics,24,Should events in politicians' personal lives impact their ability to hold public office?,0,nearby-brown
578e6c599bd3d70001e5057f,23,Do you affiliate with any political party?,2,politics,your partner affiliates with any political party?,3,politics,1,high,politics,24,Should events in politicians' personal lives impact their ability to hold public office?,0,nearby-brown
578e6c599bd3d70001e5057f,24,Should events in politicians' personal lives impact their ability to hold public office?,4,politics,your partner believes events in politicians' personal lives should impact their ability to hold public office?,5,politics,1,high,politics,24,Should events in politicians' personal lives impact their ability to hold public office?,0,nearby-brown
578e6c599bd3d70001e5057f,25,Are you going to vote in the next election?,4,politics,your partner will vote in the next election?,4,politics,1,high,politics,24,Should events in politicians' personal lives impact their ability to hold public office?,0,nearby-brown
578e6c599bd3d70001e5057f,26,Do you enjoy museums?,2,preferences,your partner enjoys museums?,3,preferences,1,high,politics,24,Should events in politicians' personal lives impact their ability to hold public office?,0,nearby-brown
578e6c599bd3d70001e5057f,27,Do you attend live music concerts?,4,preferences,your partner attends live music concerts?,3,preferences,1,high,politics,24,Should events in politicians' personal lives impact their ability to hold public office?,0,nearby-brown
578e6c599bd3d70001e5057f,28,Do you prefer TV shows over movies?,4,preferences,your partner prefers TV shows over movies?,3,preferences,1,high,politics,24,Should events in politicians' personal lives impact their ability to hold public office?,0,nearby-brown
578e6c599bd3d70001e5057f,29,Do you enjoy reading?,5,preferences,your partner enjoys reading?,3,preferences,1,high,politics,24,Should events in politicians' personal lives impact their ability to hold public office?,0,nearby-brown
578e6c599bd3d70001e5057f,30,Do you create art?,1,preferences,your partner creates art?,3,preferences,1,high,politics,24,Should events in politicians' personal lives impact their ability to hold public office?,0,nearby-brown
578e6c599bd3d70001e5057f,31,Do you regularly attend religious services?,1,religion,your partner regularly attends religious services?,3,religion,0,high,politics,24,Should events in politicians' personal lives impact their ability to hold public office?,0,nearby-brown
578e6c599bd3d70001e5057f,32,Are you a spiritual person?,1,religion,your partner is a spiritual person?,3,religion,1,high,politics,24,Should events in politicians' personal lives impact their ability to hold public office?,0,nearby-brown
578e6c599bd3d70001e5057f,33,Are you affiliated with any organized religion?,1,religion,your partner is affiliated with any organized religion?,3,religion,1,high,politics,24,Should events in politicians' personal lives impact their ability to hold public office?,0,nearby-brown
578e6c599bd3d70001e5057f,34,Do you believe in God or a higher power?,3,religion,your partner believes in God or a higher power?,3,religion,0,high,politics,24,Should events in politicians' personal lives impact their ability to hold public office?,0,nearby-brown
578e6c599bd3d70001e5057f,35,Do you believe in an afterlife?,2,religion,your partner believes in an afterlife?,3,religion,1,high,politics,24,Should events in politicians' personal lives impact their ability to hold public office?,0,nearby-brown
57a08ec3dcff7d0001c7ce99,1,Do you exercise regularly?,5,arbitrary,your partner exercises regularly?,3,arbitrary,0,high,religion,33,Are you affiliated with any organized religion?,0,rational-beige
57a08ec3dcff7d0001c7ce99,2,Do you enjoy being outdoors?,5,arbitrary,your partner enjoys being outdoors?,3,arbitrary,0,high,religion,33,Are you affiliated with any organized religion?,0,rational-beige
57a08ec3dcff7d0001c7ce99,3,Do you work from home?,4,arbitrary,your partner works from home?,3,arbitrary,0,high,religion,33,Are you affiliated with any organized religion?,0,rational-beige
57a08ec3dcff7d0001c7ce99,4,Do you go out on weekdays?,4,arbitrary,your partner goes out on weekdays?,3,arbitrary,0,high,religion,33,Are you affiliated with any organized religion?,0,rational-beige
57a08ec3dcff7d0001c7ce99,5,Do you eat breakfast?,5,arbitrary,your partner eats breakfast?,3,arbitrary,1,high,religion,33,Are you affiliated with any organized religion?,0,rational-beige
57a08ec3dcff7d0001c7ce99,6,Have you stayed in the same place for your entire life?,1,background,your partner has stayed in the same place for your entire life?,3,background,0,high,religion,33,Are you affiliated with any organized religion?,0,rational-beige
57a08ec3dcff7d0001c7ce99,7,Did you or your family immigrate to a new country?,1,background,your partner or their family immigrated to a new country?,2,background,1,high,religion,33,Are you affiliated with any organized religion?,0,rational-beige
57a08ec3dcff7d0001c7ce99,8,Do you enjoy spending time with your family?,1,background,your partner enjoys spending time with their family?,3,background,0,high,religion,33,Are you affiliated with any organized religion?,0,rational-beige
57a08ec3dcff7d0001c7ce99,9,Do you live in a city?,5,background,your partner lives in a city?,4,background,1,high,religion,33,Are you affiliated with any organized religion?,0,rational-beige
57a08ec3dcff7d0001c7ce99,10,Do you live in a warm climate?,2,background,your partner lives in a warm climate?,3,background,0,high,religion,33,Are you affiliated with any organized religion?,0,rational-beige
57a08ec3dcff7d0001c7ce99,11,Are you a parent or caregiver?,1,identity,your partner is a parent or caregiver?,3,identity,0,high,religion,33,Are you affiliated with any organized religion?,0,rational-beige
57a08ec3dcff7d0001c7ce99,12,Do you identify as the gender which you were assigned at birth?,5,identity,your partner identifies as the gender they were assigned at birth?,4,identity,1,high,religion,33,Are you affiliated with any organized religion?,0,rational-beige
57a08ec3dcff7d0001c7ce99,13,Do you identify as heterosexual?,5,identity,your partner identifies as heterosexual?,3,identity,0,high,religion,33,Are you affiliated with any organized religion?,0,rational-beige
57a08ec3dcff7d0001c7ce99,14,Do you feel like an outsider in your local community?,2,identity,your partner feels like an outsider in their local community?,4,identity,1,high,religion,33,Are you affiliated with any organized religion?,0,rational-beige
57a08ec3dcff7d0001c7ce99,15,Are you married or dating someone?,5,identity,your partner is married or dating someone?,3,identity,0,high,religion,33,Are you affiliated with any organized religion?,0,rational-beige
57a08ec3dcff7d0001c7ce99,16,Can stealing ever be justified?,4,morality,your partner believes stealing can be justified?,3,morality,0,high,religion,33,Are you affiliated with any organized religion?,0,rational-beige
57a08ec3dcff7d0001c7ce99,17,Is lying acceptable?,4,morality,your partner believes lying is acceptable?,3,morality,1,high,religion,33,Are you affiliated with any organized religion?,0,rational-beige
57a08ec3dcff7d0001c7ce99,18,Are people innately good?,3,morality,your partner believes people are innately good?,3,morality,1,high,religion,33,Are you affiliated with any organized religion?,0,rational-beige
57a08ec3dcff7d0001c7ce99,19,Can a machine be moral?,2,morality,your partner believes a machine can be moral?,2,morality,1,high,religion,33,Are you affiliated with any organized religion?,0,rational-beige
57a08ec3dcff7d0001c7ce99,20,Is it ethical to eat meat?,3,morality,your partner believes it is ethical to eat meat?,3,morality,1,high,religion,33,Are you affiliated with any organized religion?,0,rational-beige
57a08ec3dcff7d0001c7ce99,21,Do you feel like the country is moving in the right direction?,2,politics,your partner believes the country is moving in the right direction?,2,politics,1,high,religion,33,Are you affiliated with any organized religion?,0,rational-beige
57a08ec3dcff7d0001c7ce99,22,Do you think elected officials work to support the public's best interest?,3,politics,your partner believes elected officials work to support the public's best interest?,3,politics,0,high,religion,33,Are you affiliated with any organized religion?,0,rational-beige
57a08ec3dcff7d0001c7ce99,23,Do you affiliate with any political party?,4,politics,your partner affiliates with any political party?,4,politics,1,high,religion,33,Are you affiliated with any organized religion?,0,rational-beige
57a08ec3dcff7d0001c7ce99,24,Should events in politicians' personal lives impact their ability to hold public office?,4,politics,your partner believes events in politicians' personal lives should impact their ability to hold public office?,4,politics,1,high,religion,33,Are you affiliated with any organized religion?,0,rational-beige
57a08ec3dcff7d0001c7ce99,25,Are you going to vote in the next election?,5,politics,your partner will vote in the next election?,4,politics,1,high,religion,33,Are you affiliated with any organized religion?,0,rational-beige
57a08ec3dcff7d0001c7ce99,26,Do you enjoy museums?,5,preferences,your partner enjoys museums?,4,preferences,1,high,religion,33,Are you affiliated with any organized religion?,0,rational-beige
57a08ec3dcff7d0001c7ce99,27,Do you attend live music concerts?,5,preferences,your partner attends live music concerts?,3,preferences,1,high,religion,33,Are you affiliated with any organized religion?,0,rational-beige
57a08ec3dcff7d0001c7ce99,28,Do you prefer TV shows over movies?,4,preferences,your partner prefers TV shows over movies?,3,preferences,0,high,religion,33,Are you affiliated with any organized religion?,0,rational-beige
57a08ec3dcff7d0001c7ce99,29,Do you enjoy reading?,5,preferences,your partner enjoys reading?,4,preferences,1,high,religion,33,Are you affiliated with any organized religion?,0,rational-beige
57a08ec3dcff7d0001c7ce99,30,Do you create art?,1,preferences,your partner creates art?,2,preferences,1,high,religion,33,Are you affiliated with any organized religion?,0,rational-beige
57a08ec3dcff7d0001c7ce99,31,Do you regularly attend religious services?,1,religion,your partner regularly attends religious services?,1,religion,1,high,religion,33,Are you affiliated with any organized religion?,0,rational-beige
57a08ec3dcff7d0001c7ce99,32,Are you a spiritual person?,1,religion,your partner is a spiritual person?,2,religion,1,high,religion,33,Are you affiliated with any organized religion?,0,rational-beige
57a08ec3dcff7d0001c7ce99,33,Are you affiliated with any organized religion?,1,religion,your partner is affiliated with any organized religion?,1,religion,1,high,religion,33,Are you affiliated with any organized religion?,0,rational-beige
