group_id,time_bin,focal_stance_revealed,stance_in_this_window,initial_alignment,post_stance_differences,time_seconds,matchedQuestion,matchedDomain,matchedTolerance,stance,pct_expect_commonality,post_stance_shared_reality,post_stance_shared_reality_agree_count,post_stance_shared_reality_confidence,post_stance_topic_scope,post_stance_topic_scope_agree_count,post_stance_topic_scope_confidence,post_stance_inner_state_dimension,post_stance_inner_state_dimension_agree_count,post_stance_inner_state_dimension_confidence,conversational_goal,conversational_goal_agree_count,conversational_goal_confidence
big-ivory,9,True,False,disagreement,False,150,Do you believe in God or a higher power?,religion,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,sharing_experience,3,unanimous
big-ivory,11,True,False,disagreement,False,180,Do you believe in God or a higher power?,religion,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
bitter-chocolate,1,False,False,not_discussed,False,30,Did you or your family immigrate to a new country?,background,0,shared,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
bitter-chocolate,2,False,False,not_discussed,False,45,Did you or your family immigrate to a new country?,background,0,shared,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
bitter-chocolate,5,False,False,unclear,False,90,Did you or your family immigrate to a new country?,background,0,shared,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
bitter-chocolate,7,True,True,unclear,False,120,Did you or your family immigrate to a new country?,background,0,shared,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,sharing_experience,3,unanimous
bitter-chocolate,9,True,True,unclear,False,150,Did you or your family immigrate to a new country?,background,0,shared,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,sharing_experience,2,majority
blind-olive,1,False,False,unclear,False,30,Do you feel like the country is moving in the right direction?,politics,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
blind-olive,2,True,True,agreement,False,45,Do you feel like the country is moving in the right direction?,politics,0,shared,1.0,True,3,unanimous,same_values,3,unanimous,shared_thoughts,3,unanimous,stance_sharing,3,unanimous
blind-olive,3,True,False,agreement,False,60,Do you feel like the country is moving in the right direction?,politics,0,shared,1.0,False,2,majority,none,2,majority,none,2,majority,stance_sharing,3,unanimous
blind-olive,4,True,False,agreement,False,75,Do you feel like the country is moving in the right direction?,politics,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
blind-olive,7,True,False,agreement,False,120,Do you feel like the country is moving in the right direction?,politics,0,shared,1.0,True,3,unanimous,related_subtopic,3,unanimous,shared_thoughts,3,unanimous,finding_commonality,3,unanimous
blind-olive,11,True,False,agreement,False,180,Do you feel like the country is moving in the right direction?,politics,0,shared,1.0,True,3,unanimous,related_subtopic,3,unanimous,shared_thoughts,3,unanimous,stance_sharing,3,unanimous
blushing-aquamarine,0,False,False,not_discussed,False,15,Do you create art?,preferences,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
blushing-aquamarine,1,True,True,disagreement,True,30,Do you create art?,preferences,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
blushing-aquamarine,2,True,False,disagreement,False,45,Do you create art?,preferences,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
blushing-aquamarine,3,True,False,disagreement,True,60,Do you create art?,preferences,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,sharing_experience,2,majority
blushing-aquamarine,4,True,False,disagreement,False,75,Do you create art?,preferences,4,opposing,0.5,False,3,unanimous,rapport_only,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
blushing-aquamarine,5,True,False,disagreement,False,90,Do you create art?,preferences,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
blushing-aquamarine,7,True,False,disagreement,False,120,Do you create art?,preferences,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,sharing_experience,3,unanimous
blushing-aquamarine,8,True,False,disagreement,False,135,Do you create art?,preferences,4,opposing,0.5,False,3,unanimous,rapport_only,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
blushing-aquamarine,9,True,False,disagreement,False,150,Do you create art?,preferences,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,exploring_nuance,2,majority
blushing-aquamarine,10,True,False,disagreement,False,165,Do you create art?,preferences,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
blushing-aquamarine,11,True,False,disagreement,False,180,Do you create art?,preferences,4,opposing,0.5,False,3,unanimous,none,2,majority,none,3,unanimous,stance_sharing,2,majority
blushing-aquamarine,12,True,False,disagreement,False,195,Do you create art?,preferences,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,other,3,unanimous
bored-turquoise,0,False,False,unclear,False,15,Did you or your family immigrate to a new country?,background,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
bored-turquoise,1,True,True,agreement,False,30,Did you or your family immigrate to a new country?,background,0,shared,1.0,True,3,unanimous,same_values,3,unanimous,shared_thoughts,3,unanimous,stance_sharing,3,unanimous
bored-turquoise,2,True,False,agreement,False,45,Did you or your family immigrate to a new country?,background,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
bored-turquoise,4,True,False,agreement,False,75,Did you or your family immigrate to a new country?,background,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,sharing_experience,3,unanimous
bored-turquoise,9,True,False,agreement,False,150,Did you or your family immigrate to a new country?,background,0,shared,1.0,True,3,unanimous,same_values,2,majority,shared_thoughts,3,unanimous,finding_commonality,3,unanimous
bored-turquoise,11,True,False,agreement,False,180,Did you or your family immigrate to a new country?,background,0,shared,1.0,False,2,majority,rapport_only,2,majority,none,2,majority,rapport_building,3,unanimous
busy-purple,1,False,False,unclear,False,30,Are you a parent or caregiver?,identity,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
busy-purple,2,True,True,disagreement,True,45,Are you a parent or caregiver?,identity,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
busy-purple,3,True,False,disagreement,False,60,Are you a parent or caregiver?,identity,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
busy-purple,4,True,False,disagreement,False,75,Are you a parent or caregiver?,identity,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,sharing_experience,3,unanimous
busy-purple,5,True,False,disagreement,False,90,Are you a parent or caregiver?,identity,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,other,2,majority
busy-purple,6,True,False,disagreement,False,105,Are you a parent or caregiver?,identity,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
busy-purple,8,True,False,disagreement,False,135,Are you a parent or caregiver?,identity,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
busy-purple,9,True,False,disagreement,False,150,Are you a parent or caregiver?,identity,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,sharing_experience,3,unanimous
busy-purple,10,True,False,disagreement,False,165,Are you a parent or caregiver?,identity,4,opposing,0.5,False,3,unanimous,rapport_only,2,majority,none,3,unanimous,finding_commonality,3,unanimous
busy-sapphire,1,False,False,unclear,False,30,Do you identify as heterosexual?,identity,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
busy-sapphire,3,False,False,unclear,False,60,Do you identify as heterosexual?,identity,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,rapport_building,2,majority
busy-sapphire,4,False,False,unclear,False,75,Do you identify as heterosexual?,identity,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
busy-sapphire,7,False,False,unclear,False,120,Do you identify as heterosexual?,identity,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
busy-sapphire,9,False,False,unclear,False,150,Do you identify as heterosexual?,identity,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
busy-sapphire,11,False,False,unclear,False,180,Do you identify as heterosexual?,identity,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,other,1,no_consensus
capable-plum,0,False,False,not_discussed,False,15,Do you enjoy being outdoors?,arbitrary,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
capable-plum,1,False,False,unclear,False,30,Do you enjoy being outdoors?,arbitrary,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
capable-plum,2,True,True,disagreement,True,45,Do you enjoy being outdoors?,arbitrary,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
capable-plum,3,True,False,disagreement,False,60,Do you enjoy being outdoors?,arbitrary,4,opposing,0.5,False,3,unanimous,none,2,majority,none,3,unanimous,perspective_seeking,3,unanimous
capable-plum,4,True,False,disagreement,False,75,Do you enjoy being outdoors?,arbitrary,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,2,majority
capable-plum,5,True,False,disagreement,False,90,Do you enjoy being outdoors?,arbitrary,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,sharing_experience,3,unanimous
capable-plum,7,True,False,disagreement,False,120,Do you enjoy being outdoors?,arbitrary,4,opposing,0.5,True,3,unanimous,related_subtopic,3,unanimous,shared_feelings,3,unanimous,finding_commonality,3,unanimous
capable-plum,8,True,False,disagreement,False,135,Do you enjoy being outdoors?,arbitrary,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,exploring_nuance,3,unanimous
capable-plum,10,True,False,disagreement,True,165,Do you enjoy being outdoors?,arbitrary,4,opposing,0.5,True,2,majority,related_subtopic,2,majority,shared_thoughts,2,majority,exploring_nuance,3,unanimous
careful-bronze,1,False,False,unclear,False,30,Do you regularly attend religious services?,religion,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
careful-bronze,2,True,True,disagreement,True,45,Do you regularly attend religious services?,religion,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
careful-bronze,4,True,False,disagreement,False,75,Do you regularly attend religious services?,religion,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
careful-bronze,5,True,False,disagreement,False,90,Do you regularly attend religious services?,religion,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
careful-bronze,9,True,False,disagreement,False,150,Do you regularly attend religious services?,religion,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,persuading,3,unanimous
careful-bronze,11,True,False,disagreement,True,180,Do you regularly attend religious services?,religion,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,persuading,3,unanimous
central-turquoise,1,False,False,not_discussed,False,30,Do you live in a warm climate?,background,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
central-turquoise,4,True,True,agreement,False,75,Do you live in a warm climate?,background,0,shared,1.0,True,3,unanimous,same_values,3,unanimous,shared_thoughts,3,unanimous,stance_sharing,3,unanimous
central-turquoise,5,True,False,agreement,False,90,Do you live in a warm climate?,background,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,sharing_experience,2,majority
central-turquoise,6,True,False,agreement,False,105,Do you live in a warm climate?,background,0,shared,1.0,True,3,unanimous,related_subtopic,3,unanimous,shared_thoughts,3,unanimous,sharing_experience,3,unanimous
central-turquoise,7,True,False,agreement,False,120,Do you live in a warm climate?,background,0,shared,1.0,True,3,unanimous,related_subtopic,3,unanimous,shared_thoughts,3,unanimous,sharing_experience,3,unanimous
central-turquoise,8,True,False,agreement,False,135,Do you live in a warm climate?,background,0,shared,1.0,True,3,unanimous,related_subtopic,3,unanimous,shared_feelings,3,unanimous,perspective_seeking,3,unanimous
central-turquoise,9,True,False,agreement,False,150,Do you live in a warm climate?,background,0,shared,1.0,True,3,unanimous,related_subtopic,3,unanimous,shared_feelings,3,unanimous,finding_commonality,3,unanimous
central-turquoise,10,True,False,agreement,False,165,Do you live in a warm climate?,background,0,shared,1.0,True,3,unanimous,related_subtopic,3,unanimous,shared_feelings,2,majority,finding_commonality,3,unanimous
central-turquoise,11,True,False,agreement,False,180,Do you live in a warm climate?,background,0,shared,1.0,True,3,unanimous,related_subtopic,3,unanimous,shared_feelings,3,unanimous,finding_commonality,3,unanimous
changing-amaranth,1,False,False,not_discussed,False,30,Should events in politicians' personal lives impact their ability to hold public office?,politics,2,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
changing-amaranth,2,False,False,not_discussed,False,45,Should events in politicians' personal lives impact their ability to hold public office?,politics,2,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
changing-amaranth,3,False,False,not_discussed,False,60,Should events in politicians' personal lives impact their ability to hold public office?,politics,2,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
changing-amaranth,4,True,True,disagreement,True,75,Should events in politicians' personal lives impact their ability to hold public office?,politics,2,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
changing-amaranth,5,True,True,disagreement,True,90,Should events in politicians' personal lives impact their ability to hold public office?,politics,2,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
changing-amaranth,6,True,False,disagreement,True,105,Should events in politicians' personal lives impact their ability to hold public office?,politics,2,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,exploring_nuance,3,unanimous
