pid,question,true_response,prob_correct,category,question_domain,matched_domain
673e7db46a9488db9168db6a,16,1,0.45,different_domain,morality,background
673e7db46a9488db9168db6a,17,1,0.05,different_domain,morality,background
673e7db46a9488db9168db6a,18,4,0.05,different_domain,morality,background
673e7db46a9488db9168db6a,19,3,0.1,different_domain,morality,background
673e7db46a9488db9168db6a,20,4,0.2,different_domain,politics,background
673e7db46a9488db9168db6a,21,4,0.2,different_domain,politics,background
673e7db46a9488db9168db6a,22,3,0.2,different_domain,politics,background
673e7db46a9488db9168db6a,23,2,0.1,different_domain,politics,background
673e7db46a9488db9168db6a,24,3,0.05,different_domain,politics,background
673e7db46a9488db9168db6a,25,4,0.35,different_domain,preferences,background
673e7db46a9488db9168db6a,26,4,0.25,different_domain,preferences,background
673e7db46a9488db9168db6a,27,4,0.2,different_domain,preferences,background
673e7db46a9488db9168db6a,28,2,0.2,different_domain,preferences,background
673e7db46a9488db9168db6a,29,4,0.15,different_domain,preferences,background
673e7db46a9488db9168db6a,30,1,0.2,different_domain,religion,background
673e7db46a9488db9168db6a,31,5,0.3,different_domain,religion,background
673e7db46a9488db9168db6a,32,4,0.25,different_domain,religion,background
673e7db46a9488db9168db6a,33,5,0.4,different_domain,religion,background
673e7db46a9488db9168db6a,34,5,0.3,different_domain,religion,background
670453b0d93209a1e156916d,1,5,0.3,different_domain,arbitrary,identity
670453b0d93209a1e156916d,2,5,0.15,different_domain,arbitrary,identity
670453b0d93209a1e156916d,3,5,0.1,different_domain,arbitrary,identity
670453b0d93209a1e156916d,4,5,0.35,different_domain,arbitrary,identity
670453b0d93209a1e156916d,5,5,0.1,different_domain,background,identity
670453b0d93209a1e156916d,6,1,0.6,different_domain,background,identity
670453b0d93209a1e156916d,7,1,0.05,different_domain,background,identity
670453b0d93209a1e156916d,8,2,0.2,different_domain,background,identity
670453b0d93209a1e156916d,9,1,0.25,different_domain,background,identity
670453b0d93209a1e156916d,10,2,0.1,same_domain,identity,identity
670453b0d93209a1e156916d,11,1,0.01,same_domain,identity,identity
670453b0d93209a1e156916d,12,5,1.0,same_domain,identity,identity
670453b0d93209a1e156916d,13,1,0.3,matched,identity,identity
670453b0d93209a1e156916d,14,5,0.4,same_domain,identity,identity
670453b0d93209a1e156916d,15,1,0.4,different_domain,morality,identity
670453b0d93209a1e156916d,16,5,0.05,different_domain,morality,identity
670453b0d93209a1e156916d,17,2,0.2,different_domain,morality,identity
670453b0d93209a1e156916d,18,2,0.3,different_domain,morality,identity
670453b0d93209a1e156916d,19,1,0.05,different_domain,morality,identity
670453b0d93209a1e156916d,20,2,0.25,different_domain,politics,identity
670453b0d93209a1e156916d,21,3,0.25,different_domain,politics,identity
670453b0d93209a1e156916d,22,2,0.15,different_domain,politics,identity
670453b0d93209a1e156916d,23,5,0.25,different_domain,politics,identity
670453b0d93209a1e156916d,24,3,0.1,different_domain,politics,identity
670453b0d93209a1e156916d,25,3,0.2,different_domain,preferences,identity
670453b0d93209a1e156916d,26,4,0.25,different_domain,preferences,identity
670453b0d93209a1e156916d,27,5,0.1,different_domain,preferences,identity
670453b0d93209a1e156916d,28,3,0.2,different_domain,preferences,identity
670453b0d93209a1e156916d,29,5,0.1,different_domain,preferences,identity
670453b0d93209a1e156916d,30,5,0.15,different_domain,religion,identity
670453b0d93209a1e156916d,31,1,0.15,different_domain,religion,identity
670453b0d93209a1e156916d,32,5,0.2,different_domain,religion,identity
670453b0d93209a1e156916d,33,3,0.2,different_domain,religion,identity
670453b0d93209a1e156916d,34,5,0.2,different_domain,religion,identity
66e916a67081975f3b28341b,1,4,1.0,same_domain,arbitrary,arbitrary
66e916a67081975f3b28341b,2,4,0.15,matched,arbitrary,arbitrary
66e916a67081975f3b28341b,3,1,0.1,same_domain,arbitrary,arbitrary
66e916a67081975f3b28341b,4,2,0.15,same_domain,arbitrary,arbitrary
66e916a67081975f3b28341b,5,4,0.2,different_domain,background,arbitrary
66e916a67081975f3b28341b,6,1,0.75,different_domain,background,arbitrary
66e916a67081975f3b28341b,7,1,0.05,different_domain,background,arbitrary
66e916a67081975f3b28341b,8,5,0.15,different_domain,background,arbitrary
66e916a67081975f3b28341b,9,1,0.25,different_domain,background,arbitrary
66e916a67081975f3b28341b,10,1,0.3,different_domain,identity,arbitrary
66e916a67081975f3b28341b,11,1,0.02,different_domain,identity,arbitrary
66e916a67081975f3b28341b,12,5,0.6,different_domain,identity,arbitrary
66e916a67081975f3b28341b,13,5,0.1,different_domain,identity,arbitrary
66e916a67081975f3b28341b,14,1,0.2,different_domain,identity,arbitrary
66e916a67081975f3b28341b,15,1,0.5,different_domain,morality,arbitrary
66e916a67081975f3b28341b,16,4,0.05,different_domain,morality,arbitrary
66e916a67081975f3b28341b,17,2,0.15,different_domain,morality,arbitrary
66e916a67081975f3b28341b,18,3,0.15,different_domain,morality,arbitrary
66e916a67081975f3b28341b,19,4,0.3,different_domain,morality,arbitrary
66e916a67081975f3b28341b,20,4,0.15,different_domain,politics,arbitrary
66e916a67081975f3b28341b,21,1,0.3,different_domain,politics,arbitrary
66e916a67081975f3b28341b,22,1,0.2,different_domain,politics,arbitrary
66e916a67081975f3b28341b,23,5,0.25,different_domain,politics,arbitrary
66e916a67081975f3b28341b,24,4,0.25,different_domain,politics,arbitrary
66e916a67081975f3b28341b,25,5,0.2,different_domain,preferences,arbitrary
66e916a67081975f3b28341b,26,5,0.2,different_domain,preferences,arbitrary
66e916a67081975f3b28341b,27,5,0.1,different_domain,preferences,arbitrary
66e916a67081975f3b28341b,28,4,0.35,different_domain,preferences,arbitrary
66e916a67081975f3b28341b,29,4,0.15,different_domain,preferences,arbitrary
66e916a67081975f3b28341b,30,4,0.15,different_domain,religion,arbitrary
66e916a67081975f3b28341b,31,1,0.2,different_domain,religion,arbitrary
66e916a67081975f3b28341b,32,1,0.35,different_domain,religion,arbitrary
66e916a67081975f3b28341b,33,1,0.15,different_domain,religion,arbitrary
66e916a67081975f3b28341b,34,1,0.15,different_domain,religion,arbitrary
66b6cedbfcf1dc9ed0b5c8a1,1,2,0.1,different_domain,arbitrary,preferences
66b6cedbfcf1dc9ed0b5c8a1,2,4,0.1,different_domain,arbitrary,preferences
66b6cedbfcf1dc9ed0b5c8a1,3,1,0.1,different_domain,arbitrary,preferences
66b6cedbfcf1dc9ed0b5c8a1,4,2,0.15,different_domain,arbitrary,preferences
66b6cedbfcf1dc9ed0b5c8a1,5,4,0.15,different_domain,background,preferences
66b6cedbfcf1dc9ed0b5c8a1,6,2,0.15,different_domain,background,preferences
66b6cedbfcf1dc9ed0b5c8a1,7,1,0.05,different_domain,background,preferences
66b6cedbfcf1dc9ed0b5c8a1,8,5,0.2,different_domain,background,preferences
66b6cedbfcf1dc9ed0b5c8a1,9,1,0.25,different_domain,background,preferences
66b6cedbfcf1dc9ed0b5c8a1,10,4,0.2,different_domain,identity,preferences
66b6cedbfcf1dc9ed0b5c8a1,11,5,0.8,different_domain,identity,preferences
66b6cedbfcf1dc9ed0b5c8a1,12,5,0.65,different_domain,identity,preferences
66b6cedbfcf1dc9ed0b5c8a1,13,5,0.1,different_domain,identity,preferences
66b6cedbfcf1dc9ed0b5c8a1,14,2,0.2,different_domain,identity,preferences
66b6cedbfcf1dc9ed0b5c8a1,15,5,0.05,different_domain,morality,preferences
66b6cedbfcf1dc9ed0b5c8a1,16,2,0.35,different_domain,morality,preferences
66b6cedbfcf1dc9ed0b5c8a1,17,1,0.1,different_domain,morality,preferences
66b6cedbfcf1dc9ed0b5c8a1,18,2,0.25,different_domain,morality,preferences
66b6cedbfcf1dc9ed0b5c8a1,19,1,0.05,different_domain,morality,preferences
66b6cedbfcf1dc9ed0b5c8a1,20,5,0.05,different_domain,politics,preferences
66b6cedbfcf1dc9ed0b5c8a1,21,1,0.35,different_domain,politics,preferences
66b6cedbfcf1dc9ed0b5c8a1,22,4,0.1,different_domain,politics,preferences
66b6cedbfcf1dc9ed0b5c8a1,23,4,0.25,different_domain,politics,preferences
66b6cedbfcf1dc9ed0b5c8a1,24,4,0.0,different_domain,politics,preferences
66b6cedbfcf1dc9ed0b5c8a1,25,3,0.3,matched,preferences,preferences
66b6cedbfcf1dc9ed0b5c8a1,26,3,0.25,same_domain,preferences,preferences
66b6cedbfcf1dc9ed0b5c8a1,27,4,0.2,same_domain,preferences,preferences
66b6cedbfcf1dc9ed0b5c8a1,28,4,0.25,same_domain,preferences,preferences
66b6cedbfcf1dc9ed0b5c8a1,29,3,0.15,same_domain,preferences,preferences
66b6cedbfcf1dc9ed0b5c8a1,30,2,0.25,different_domain,religion,preferences
66b6cedbfcf1dc9ed0b5c8a1,31,3,0.3,different_domain,religion,preferences
66b6cedbfcf1dc9ed0b5c8a1,32,5,0.1,different_domain,religion,preferences
66b6cedbfcf1dc9ed0b5c8a1,33,4,0.25,different_domain,religion,preferences
66b6cedbfcf1dc9ed0b5c8a1,34,5,0.25,different_domain,religion,preferences
674b71f1c045ef7f014cc567,1,2,0.05,different_domain,arbitrary,background
674b71f1c045ef7f014cc567,2,5,0.2,different_domain,arbitrary,background
674b71f1c045ef7f014cc567,3,1,0.1,different_domain,arbitrary,background
674b71f1c045ef7f014cc567,4,1,0.15,different_domain,arbitrary,background
674b71f1c045ef7f014cc567,5,5,0.1,same_domain,background,background
674b71f1c045ef7f014cc567,6,5,0.1,same_domain,background,background
674b71f1c045ef7f014cc567,7,1,0.05,same_domain,background,background
674b71f1c045ef7f014cc567,8,5,1.0,same_domain,background,background
674b71f1c045ef7f014cc567,9,5,0.2,matched,background,background
674b71f1c045ef7f014cc567,10,5,0.4,different_domain,identity,background
674b71f1c045ef7f014cc567,11,5,0.8,different_domain,identity,background
674b71f1c045ef7f014cc567,12,5,0.75,different_domain,identity,background
674b71f1c045ef7f014cc567,13,1,0.25,different_domain,identity,background
674b71f1c045ef7f014cc567,14,2,0.1,different_domain,identity,background
674b71f1c045ef7f014cc567,15,5,0.02,different_domain,morality,background
674b71f1c045ef7f014cc567,16,4,0.08,different_domain,morality,background
674b71f1c045ef7f014cc567,17,2,0.15,different_domain,morality,background
674b71f1c045ef7f014cc567,18,5,0.05,different_domain,morality,background
674b71f1c045ef7f014cc567,19,1,0.1,different_domain,morality,background
674b71f1c045ef7f014cc567,20,5,0.05,different_domain,politics,background
674b71f1c045ef7f014cc567,21,1,0.25,different_domain,politics,background
674b71f1c045ef7f014cc567,22,2,0.15,different_domain,politics,background
674b71f1c045ef7f014cc567,23,4,0.25,different_domain,politics,background
674b71f1c045ef7f014cc567,24,4,0.2,different_domain,politics,background
674b71f1c045ef7f014cc567,25,5,0.3,different_domain,preferences,background
674b71f1c045ef7f014cc567,26,4,0.35,different_domain,preferences,background
674b71f1c045ef7f014cc567,27,5,0.15,different_domain,preferences,background
674b71f1c045ef7f014cc567,28,2,0.15,different_domain,preferences,background
674b71f1c045ef7f014cc567,29,4,0.2,different_domain,preferences,background
674b71f1c045ef7f014cc567,30,4,0.1,different_domain,religion,background
674b71f1c045ef7f014cc567,31,1,0.2,different_domain,religion,background
674b71f1c045ef7f014cc567,32,2,0.2,different_domain,religion,background
674b71f1c045ef7f014cc567,33,2,0.15,different_domain,religion,background
674b71f1c045ef7f014cc567,34,5,0.15,different_domain,religion,background
66cb78cfb80b0b64d242b0b2,1,5,0.0,same_domain,arbitrary,arbitrary
66cb78cfb80b0b64d242b0b2,2,2,0.25,matched,arbitrary,arbitrary
66cb78cfb80b0b64d242b0b2,3,1,0.2,same_domain,arbitrary,arbitrary
66cb78cfb80b0b64d242b0b2,4,2,0.15,same_domain,arbitrary,arbitrary
66cb78cfb80b0b64d242b0b2,5,1,0.4,different_domain,background,arbitrary
66cb78cfb80b0b64d242b0b2,6,1,0.7,different_domain,background,arbitrary
66cb78cfb80b0b64d242b0b2,7,1,0.05,different_domain,background,arbitrary
66cb78cfb80b0b64d242b0b2,8,4,0.3,different_domain,background,arbitrary
66cb78cfb80b0b64d242b0b2,9,2,0.2,different_domain,background,arbitrary
66cb78cfb80b0b64d242b0b2,10,4,0.2,different_domain,identity,arbitrary
66cb78cfb80b0b64d242b0b2,11,5,0.7,different_domain,identity,arbitrary
66cb78cfb80b0b64d242b0b2,12,5,0.6,different_domain,identity,arbitrary
66cb78cfb80b0b64d242b0b2,13,5,0.1,different_domain,identity,arbitrary
66cb78cfb80b0b64d242b0b2,14,4,0.25,different_domain,identity,arbitrary
66cb78cfb80b0b64d242b0b2,15,5,0.05,different_domain,morality,arbitrary
66cb78cfb80b0b64d242b0b2,16,4,0.05,different_domain,morality,arbitrary
66cb78cfb80b0b64d242b0b2,17,3,0.3,different_domain,morality,arbitrary
66cb78cfb80b0b64d242b0b2,18,1,0.4,different_domain,morality,arbitrary
66cb78cfb80b0b64d242b0b2,19,3,0.15,different_domain,morality,arbitrary
66cb78cfb80b0b64d242b0b2,20,5,0.05,different_domain,politics,arbitrary
66cb78cfb80b0b64d242b0b2,21,3,0.25,different_domain,politics,arbitrary
66cb78cfb80b0b64d242b0b2,22,1,0.2,different_domain,politics,arbitrary
66cb78cfb80b0b64d242b0b2,23,4,0.2,different_domain,politics,arbitrary
66cb78cfb80b0b64d242b0b2,24,5,0.5,different_domain,politics,arbitrary
66cb78cfb80b0b64d242b0b2,25,5,0.15,different_domain,preferences,arbitrary
66cb78cfb80b0b64d242b0b2,26,4,0.25,different_domain,preferences,arbitrary
66cb78cfb80b0b64d242b0b2,27,1,0.1,different_domain,preferences,arbitrary
66cb78cfb80b0b64d242b0b2,28,5,0.2,different_domain,preferences,arbitrary
66cb78cfb80b0b64d242b0b2,29,5,0.1,different_domain,preferences,arbitrary
66cb78cfb80b0b64d242b0b2,30,3,0.15,different_domain,religion,arbitrary
66cb78cfb80b0b64d242b0b2,31,1,0.3,different_domain,religion,arbitrary
66cb78cfb80b0b64d242b0b2,32,4,0.2,different_domain,religion,arbitrary
66cb78cfb80b0b64d242b0b2,33,1,0.2,different_domain,religion,arbitrary
66cb78cfb80b0b64d242b0b2,34,4,0.15,different_domain,religion,arbitrary
67a97a33748241eb61445b41,1,4,0.45,different_domain,arbitrary,preferences
67a97a33748241eb61445b41,2,5,0.05,different_domain,arbitrary,preferences
67a97a33748241eb61445b41,3,1,0.25,different_domain,arbitrary,preferences
67a97a33748241eb61445b41,4,2,0.1,different_domain,arbitrary,preferences
67a97a33748241eb61445b41,5,5,0.1,different_domain,background,preferences
67a97a33748241eb61445b41,6,5,0.02,different_domain,background,preferences
67a97a33748241eb61445b41,7,1,0.05,different_domain,background,preferences
67a97a33748241eb61445b41,8,4,0.2,different_domain,background,preferences
67a97a33748241eb61445b41,9,5,0.2,different_domain,background,preferences
67a97a33748241eb61445b41,10,5,0.4,different_domain,identity,preferences
67a97a33748241eb61445b41,11,1,0.01,different_domain,identity,preferences
67a97a33748241eb61445b41,12,5,0.8,different_domain,identity,preferences
67a97a33748241eb61445b41,13,5,0.05,different_domain,identity,preferences
67a97a33748241eb61445b41,14,2,0.1,different_domain,identity,preferences
67a97a33748241eb61445b41,15,5,0.02,different_domain,morality,preferences
67a97a33748241eb61445b41,16,2,0.3,different_domain,morality,preferences
67a97a33748241eb61445b41,17,1,0.1,different_domain,morality,preferences
67a97a33748241eb61445b41,18,2,0.25,different_domain,morality,preferences
67a97a33748241eb61445b41,19,2,0.05,different_domain,morality,preferences
67a97a33748241eb61445b41,20,4,0.1,different_domain,politics,preferences
67a97a33748241eb61445b41,21,4,0.1,different_domain,politics,preferences
67a97a33748241eb61445b41,22,2,0.15,different_domain,politics,preferences
67a97a33748241eb61445b41,23,4,0.3,different_domain,politics,preferences
67a97a33748241eb61445b41,24,5,0.5,different_domain,politics,preferences
67a97a33748241eb61445b41,25,5,0.05,same_domain,preferences,preferences
67a97a33748241eb61445b41,26,5,0.0,same_domain,preferences,preferences
67a97a33748241eb61445b41,27,4,0.25,matched,preferences,preferences
67a97a33748241eb61445b41,28,5,0.2,same_domain,preferences,preferences
67a97a33748241eb61445b41,29,5,0.05,same_domain,preferences,preferences
67a97a33748241eb61445b41,30,1,0.35,different_domain,religion,preferences
67a97a33748241eb61445b41,31,1,0.2,different_domain,religion,preferences
67a97a33748241eb61445b41,32,1,0.35,different_domain,religion,preferences
67a97a33748241eb61445b41,33,1,0.15,different_domain,religion,preferences
67a97a33748241eb61445b41,34,2,0.15,different_domain,religion,preferences
5c4e3977c0783c00016936f9,1,5,0.25,different_domain,arbitrary,morality
5c4e3977c0783c00016936f9,2,5,0.3,different_domain,arbitrary,morality
5c4e3977c0783c00016936f9,3,2,0.2,different_domain,arbitrary,morality
5c4e3977c0783c00016936f9,4,4,0.25,different_domain,arbitrary,morality
5c4e3977c0783c00016936f9,5,5,0.1,different_domain,background,morality
5c4e3977c0783c00016936f9,6,1,0.7,different_domain,background,morality
5c4e3977c0783c00016936f9,7,1,0.05,different_domain,background,morality
5c4e3977c0783c00016936f9,8,3,0.15,different_domain,background,morality
5c4e3977c0783c00016936f9,9,2,0.2,different_domain,background,morality
5c4e3977c0783c00016936f9,10,2,0.1,different_domain,identity,morality
5c4e3977c0783c00016936f9,11,5,0.7,different_domain,identity,morality
5c4e3977c0783c00016936f9,12,5,0.6,different_domain,identity,morality
5c4e3977c0783c00016936f9,13,4,0.25,different_domain,identity,morality
5c4e3977c0783c00016936f9,14,2,0.15,different_domain,identity,morality
5c4e3977c0783c00016936f9,15,5,0.15,same_domain,morality,morality
5c4e3977c0783c00016936f9,16,4,0.3,same_domain,morality,morality
5c4e3977c0783c00016936f9,17,3,0.3,same_domain,morality,morality
5c4e3977c0783c00016936f9,18,4,0.0,same_domain,morality,morality
5c4e3977c0783c00016936f9,19,1,0.15,matched,morality,morality
5c4e3977c0783c00016936f9,20,5,0.05,different_domain,politics,morality
5c4e3977c0783c00016936f9,21,3,0.2,different_domain,politics,morality
5c4e3977c0783c00016936f9,22,2,0.15,different_domain,politics,morality
5c4e3977c0783c00016936f9,23,1,0.15,different_domain,politics,morality
5c4e3977c0783c00016936f9,24,4,0.2,different_domain,politics,morality
5c4e3977c0783c00016936f9,25,5,0.4,different_domain,preferences,morality
5c4e3977c0783c00016936f9,26,5,0.25,different_domain,preferences,morality
5c4e3977c0783c00016936f9,27,4,0.2,different_domain,preferences,morality
